PC1,PC2,PC3,label_joint,auxiliary_type
1.686675,-3.681876,8.097977,0,oppolzer
-3.7511492,5.520618,3.769357,1,crimmins_oxathione
-3.4096472,5.3492494,3.6643195,1,crimmins_oxathione
-0.5964829,-0.21151909,-2.819431,2,evans
-0.91792256,3.8630147,0.33979568,3,evans
1.9098488,3.995311,-1.8346666,2,evans
-1.0773643,1.2929074,-1.0251484,0,evans
-2.7179413,0.105655156,-0.46016905,3,evans
-3.4884868,1.5259335,2.2849445,3,evans
-5.4098835,-5.688277,0.18837719,2,evans
-0.6479311,4.17712,0.61022234,2,evans
2.2448843,-2.7995808,6.900285,1,oppolzer
4.9979897,1.8271955,-1.9332454,1,evans
-1.0168288,0.76949906,-1.6559136,1,evans
-0.7462961,0.83149546,-1.7746278,1,evans
-3.5542486,-0.8562485,-1.0705228,1,evans
-4.0490546,5.28526,3.7725616,2,crimmins_oxathione
-4.1150312,5.2674146,3.697613,2,crimmins_oxathione
-4.1103754,5.3003926,3.710021,1,crimmins_oxathione
4.0838056,-2.6197996,4.2299943,0,oppolzer
4.290289,-3.2001724,4.7710743,0,oppolzer
-5.1320047,4.701472,2.4652908,3,crimmins_thione
1.7170014,-0.4324168,-1.9971851,1,evans
1.7759402,-0.44927663,-1.9325347,1,evans
1.3155612,3.5711832,-1.9235123,2,evans
-4.1901274,-0.5685037,-1.9423208,1,evans
-0.6197275,3.0780756,2.0325887,2,crimmins_thione
-1.2065103,7.4881806,3.7404242,0,crimmins_thione
-1.142775,-2.14699,-0.54752505,0,crimmins_thione
0.14772306,-4.2582526,4.5665665,3,oppolzer
6.7570853,2.8453407,-1.4057319,1,evans
-6.2166653,3.8275852,3.183661,3,crimmins_oxathione
-3.5033057,5.929418,2.8988602,1,crimmins_thione
-3.0082648,6.313825,3.209768,1,crimmins_thione
-2.100349,3.3739564,1.8077557,0,crimmins_thione
1.2323626,0.4974969,-0.17073393,1,evans
1.7731261,0.9096591,-0.15498501,1,evans
-5.797002,-2.6711016,-9.621685,1,other_auxiliary
-0.17107874,2.8315496,-1.7257285,2,evans
0.0190591,0.9577534,-2.6276207,2,evans
-0.22000802,2.7131495,-1.8044605,2,evans
1.0751009,3.4933355,-1.9817216,2,evans
0.3434697,2.809967,-1.7658944,2,evans
0.5430336,1.6929427,-2.2394264,2,evans
-1.3159494,-0.25416964,-2.7759173,2,evans
0.6914967,3.3942795,-1.953366,2,evans
-1.0793414,1.7353398,-2.430705,2,evans
-2.2541206,-0.17171396,-1.5245081,2,evans
-2.918325,-2.1107779,-3.5861752,2,evans
0.41464975,-2.3292184,-1.3632932,1,evans
5.4290695,2.1568053,-1.8407053,1,evans
7.3612733,2.8026638,0.81120497,1,evans
1.3375412,-2.0501854,1.3603352,0,evans
1.265158,-8.148082,1.6127416,0,oppolzer
-3.7620635,4.5786514,3.0070608,1,crimmins_oxathione
-0.2815422,2.5168161,-2.4562182,3,evans
-0.28881934,-8.823753,2.4658628,1,oppolzer
3.8854394,0.97410434,-1.7536172,1,evans
-0.13242064,-0.03510016,0.38946095,3,evans
-0.13917576,-0.0863899,0.3702297,3,evans
6.850106,2.6420486,-0.4723128,1,evans
-0.1933367,-2.5064843,-1.7833321,2,evans
3.604558,-2.1024952,9.98136,1,oppolzer
0.052990828,0.804275,-2.575012,3,evans
3.8396149,-1.2150974,-2.4715931,0,evans
-0.66427004,0.9177903,-0.2544018,3,evans
-0.66936976,2.2434237,-2.282949,0,evans
-1.1123239,0.34994745,-0.19847971,2,evans
-3.91201,5.725727,3.2001429,2,crimmins_thione
-1.9074992,-7.1504874,1.1008215,0,oppolzer
-0.41309404,-2.4042916,8.55302,3,evans
-3.8161588,-0.48436904,-1.9261416,1,evans
-1.9496843,-7.2831926,1.1875117,0,oppolzer
-0.4664596,-6.1688232,1.2383965,0,oppolzer
1.7741878,-6.115192,3.3977487,3,oppolzer
1.4927791,-6.294755,3.4154992,3,oppolzer
1.9747168,-6.0516543,3.4747436,3,oppolzer
1.9140825,-0.54022336,0.3812836,2,evans
-0.8407331,0.6161497,0.5622998,2,evans
-1.1508121,2.076394,-2.3016858,2,evans
-2.784578,2.0165143,0.26882857,3,evans
-4.5879703,-5.3084936,0.042712,2,evans
-0.79266864,2.2491248,-2.1855378,2,evans
2.9939554,0.22975355,-2.0821173,1,evans
-3.1448848,5.907012,3.3629978,1,crimmins_thione
-3.1661575,5.754609,3.3056886,1,crimmins_thione
2.6762,-2.0473692,5.8731804,0,crimmins_oxathione
-3.617368,-0.8546468,12.395064,3,crimmins_oxathione
5.640394,2.1555185,-1.7962335,1,evans
1.0272359,3.1311405,-1.811418,2,evans
-1.6133584,0.5447533,-1.601945,2,evans
-3.0254385,-2.4079084,-2.4974496,2,evans
-3.3325489,-0.8115291,-1.4909902,1,evans
0.844673,3.6446426,-1.6845746,2,evans
-1.5794121,6.109794,4.773455,1,crimmins_thione
4.858941,1.583646,-1.5888722,1,evans
2.07685,3.827198,-2.4975224,3,evans
4.739203,1.6921823,-1.885402,1,evans
2.8616073,0.24778502,-2.1808465,0,evans
-0.6839869,-1.04246,-0.3544222,1,evans
5.364495,1.6838268,0.66635627,0,evans
-1.2160294,-3.1040866,-1.2805139,3,other_auxiliary
0.044146318,-1.7613035,5.476307,2,oppolzer
-0.6329785,2.3593497,-2.2398846,3,evans
0.5160482,4.9301543,0.4486343,2,evans
-4.241535,5.3402076,3.770212,2,crimmins_oxathione
5.669279,2.1250937,0.98368466,1,evans
1.6914644,4.1616774,-1.513274,2,evans
-4.9128313,0.69558346,3.2794359,2,evans
4.4165163,1.1153806,-1.09168,0,evans
-1.5327919,1.9222369,-2.215411,2,evans
2.6651995,4.702602,-1.8632236,0,evans
-6.210888,4.7300797,2.944672,2,crimmins_thione
-1.7392246,1.0568051,-1.4185054,2,evans
-1.2700682,1.1149306,-1.5778313,1,evans
4.729545,1.4573048,-1.767313,0,evans
-1.9759585,-2.36221,3.3396728,3,evans
3.5860853,0.280413,-1.0511925,0,evans
-0.38438234,0.1693446,0.36477205,0,crimmins_oxathione
-3.4941382,1.3962889,-1.2507646,3,evans
2.5115438,-0.89190173,0.3358993,1,evans
3.7522638,0.08401426,0.40776893,1,evans
4.1757293,0.29232553,0.43479925,1,evans
1.6510236,3.799435,-1.4762124,2,evans
-3.9066746,5.531208,3.411304,1,crimmins_thione
-2.130497,6.635625,3.73575,2,crimmins_thione
2.4713006,1.3561172,1.8658342,0,evans
-2.265281,-7.606355,-3.0921502,0,other_auxiliary
-0.42849585,-6.513912,-3.0109665,0,other_auxiliary
-2.2843947,-7.5802355,-3.4856389,1,other_auxiliary
-2.3037384,-7.687904,-3.3142037,1,other_auxiliary
-0.32751682,-6.2200007,-3.0921876,0,other_auxiliary
0.9466118,-5.6017265,-3.1534958,1,other_auxiliary
-0.91994035,0.2847302,-2.3914428,0,evans
-2.7652242,2.3140554,2.1306436,0,crimmins_thione
-0.72970164,2.4692898,-1.9900361,3,evans
-2.4725564,1.1237686,-0.62379014,2,evans
-1.2941799,-1.6416467,2.3621244,2,oppolzer
0.37372214,0.4766934,4.020643,2,evans
1.6435449,0.030904058,8.792047,1,evans
-0.8959756,-3.6465898,4.4201655,0,oppolzer
-0.7782323,-3.61254,4.7091217,0,evans
2.4167116,4.519414,-1.6457696,2,evans
0.92087555,3.0392094,-0.2632334,2,evans
0.6761857,-1.4088889,4.7272077,0,oppolzer
-1.3051715,-3.8725264,4.5659423,0,oppolzer
3.5935514,0.87769395,-1.631708,1,evans
4.7526712,1.7828139,-1.5754471,1,evans
7.812159,3.1231282,-1.2276473,1,evans
4.4740043,1.4578167,-1.8329741,1,evans
0.8288857,-2.4893873,-0.92509884,2,evans
1.8752388,-3.8042805,7.3253307,3,evans
2.7714016,0.17454338,-2.149153,1,evans
4.1570864,0.5963377,9.239836,2,evans
1.5030653,-3.4953394,3.457397,3,evans
-5.5140724,-4.5615463,-8.267412,0,other_auxiliary
-5.4954777,-4.1867886,-8.591917,0,other_auxiliary
-0.46840483,-12.029479,1.8600246,0,other_auxiliary
-2.398897,-7.6141076,-0.61856425,3,other_auxiliary
-2.408694,-4.162641,-6.988539,0,evans
-2.4087164,-4.1626186,-6.988551,0,evans
-2.4345562,-4.1516,-6.976078,0,evans
-2.409214,-4.2451205,-6.915493,0,evans
-2.435073,-4.234083,-6.9030294,0,evans
-2.4047837,-4.1673474,-6.981229,0,evans
-2.4020684,-4.0861883,-7.048052,0,evans
-2.385487,-4.2013144,-6.93682,0,evans
-2.4378192,-4.601291,-6.6130595,0,evans
-2.4016833,-4.6243258,-6.5696115,0,evans
-5.5259695,-4.152305,-8.654006,0,other_auxiliary
-5.519978,-4.1831713,-8.627392,0,other_auxiliary
-5.519978,-4.1831713,-8.627392,0,other_auxiliary
-5.517525,-4.0158663,-8.766828,0,other_auxiliary
-5.4912214,-3.9256806,-8.822224,0,other_auxiliary
-5.5271597,-4.405608,-8.437017,0,other_auxiliary
-2.2565453,-3.9650285,-7.0047264,0,evans
-2.2086718,-3.9612467,-7.0075364,0,evans
-2.2692728,-4.013158,-6.9967256,0,evans
-5.5149584,-4.012954,-8.775677,0,other_auxiliary
-5.8134923,-4.210775,-8.773699,0,other_auxiliary
-5.750456,-4.1634703,-8.76984,0,other_auxiliary
-5.530463,-4.022722,-8.779816,0,other_auxiliary
-5.321154,-3.894915,-8.723485,0,other_auxiliary
-4.4457,-3.218201,-8.667395,0,other_auxiliary
-5.381755,-3.9468265,-8.712674,0,other_auxiliary
-4.7631035,-3.5564704,-8.617973,0,other_auxiliary
-4.956365,-3.6347125,-8.738806,3,other_auxiliary
-5.8499246,-4.2688537,-8.7623205,0,other_auxiliary
-4.23717,-3.0337355,-8.660915,0,other_auxiliary
3.8354976,0.80250067,0.32694158,1,evans
3.8511314,-1.1274208,-0.3036707,1,evans
2.2866955,3.8098114,-2.218469,2,evans
3.3691971,4.4651875,-2.0129426,2,evans
-0.197802,0.6997041,-2.8917208,3,evans
3.1591249,-1.1609999,-2.0061357,0,evans
2.0153744,0.7085237,-0.8326241,2,evans
2.5418017,-0.71136355,-1.485732,2,evans
-4.7743907,3.6055245,3.7075286,2,crimmins_oxathione
-3.4498506,4.5087156,3.915309,2,crimmins_oxathione
0.51918197,-1.7948087,-1.3221806,0,evans
-0.8924556,-3.035276,-0.31507555,0,evans
-1.3620845,1.1621125,-1.1999884,2,evans
-0.64066327,-3.8479233,-1.3676116,0,other_auxiliary
-0.7937161,-3.1762507,-1.3718756,0,other_auxiliary
-0.36896673,-3.7776818,-1.4832237,0,other_auxiliary
-0.8506266,-3.9554195,-1.5013115,0,other_auxiliary
-0.21190496,-3.7866552,-1.6268933,1,other_auxiliary
0.07136445,-3.4409776,-1.3194585,0,other_auxiliary
-0.68115735,-3.9438987,-1.5950935,1,other_auxiliary
-1.0853992,-3.2265542,-1.6520787,1,other_auxiliary
1.1958311,-2.7575395,-1.2872036,0,other_auxiliary
1.2959373,-2.4698124,-1.3707507,0,other_auxiliary
2.5689,-1.8597821,-1.4351611,1,other_auxiliary
0.39318535,-1.5064503,0.64795786,2,evans
0.27466193,-0.22872558,-0.90722835,1,evans
0.29066193,-1.311361,0.52699894,2,evans
0.24251482,-1.9127885,1.2065722,2,evans
4.551868,2.6263933,-0.40608624,2,evans
4.6994815,2.5333214,-0.73430127,2,evans
0.20541212,-4.140876,2.4749093,0,evans
0.31686032,-3.9799871,2.4936962,0,evans
3.2836273,-6.6277647,2.2670674,3,oppolzer
0.15092923,0.4769913,3.7041426,0,evans
7.1118813,2.678571,-1.5492829,1,evans
1.1668135,-2.9469428,-2.4031384,3,evans
3.7295465,-0.58846295,0.6504973,1,evans
2.716366,-1.4557515,6.4880595,2,evans
0.017297128,2.4378777,-1.65319,3,evans
-1.1026195,1.5704509,-2.4927452,0,evans
-3.4669306,-0.09352149,-1.856415,1,evans
-4.6559286,4.9259534,3.6212254,2,crimmins_oxathione
0.052990828,0.804275,-2.575012,1,evans
3.8396149,-1.2150974,-2.4715931,0,evans
0.38383833,-2.4437635,-1.4167941,0,evans
4.750818,1.3501638,-1.5686072,0,evans
-3.7147193,5.0480723,3.72361,1,crimmins_oxathione
4.8454285,5.0056868,-0.72973627,2,evans
-3.029322,-7.0201907,1.7449943,3,evans
1.2627773,-4.7608724,7.064509,3,evans
6.191736,0.9942947,-0.43682867,3,evans
4.1610084,3.9607828,-0.3016478,3,evans
-3.3026626,-1.6070038,-3.0093465,2,evans
0.11527044,0.6229289,-0.021693213,3,evans
-5.0777807,-0.74395204,7.1150827,0,evans
2.9656286,0.22916585,-2.1457458,1,evans
0.71691984,-5.1921062,7.132502,3,evans
0.6602768,-5.0464168,7.0585184,3,evans
-2.8681304,-1.9515189,1.1375087,2,evans
3.1988273,-2.172825,-3.30065,1,evans
4.4489355,1.2451957,-1.7709554,1,evans
4.7514853,0.8542746,9.332603,1,evans
-0.61097527,-2.517221,8.585255,1,evans
4.096791,0.9564435,-0.6930259,1,evans
0.35723197,-0.6046509,4.0838203,1,evans
0.30174866,3.0929618,-2.010377,3,evans
-0.92792654,2.2465453,-2.2920213,3,evans
-1.3721818,-2.6983147,3.6383848,2,evans
-3.1190474,2.6428328,5.147322,2,crimmins_thione
-0.99453133,-6.430475,-2.4289982,3,other_auxiliary
2.8656323,-6.971159,1.0372591,1,oppolzer
-0.08650898,-2.1091743,0.9393162,1,evans
0.4223543,2.0224798,1.5336131,1,crimmins_thione
-6.4396443,4.475374,3.0146718,2,crimmins_thione
0.6243636,3.0955896,-1.2098348,3,evans
-4.3881598,5.809255,3.1980376,2,crimmins_thione
3.1123762,1.748611,0.11287504,1,evans
3.8020134,-1.1002542,1.6492045,0,evans
0.52404207,0.21,2.2026699,3,evans
4.3485317,1.3731277,-1.8624294,0,evans
0.5024331,-4.2946606,5.3386874,0,evans
1.0522183,0.18568975,-0.33010843,0,evans
1.0537763,0.18640387,-0.32964003,0,evans
4.4383607,0.44693106,0.41550854,1,evans
0.43275478,-0.421177,4.203925,1,evans
0.14078848,-0.8738931,6.4826813,0,oppolzer
0.2678236,-0.70157975,6.4927707,0,oppolzer
-5.757268,4.4500766,3.0061407,1,crimmins_thione
-0.47220248,4.2448883,3.3853314,2,crimmins_thione
2.607508,2.7132075,3.5232084,1,crimmins_thione
-0.5398593,3.9937527,4.7198415,2,crimmins_thione
-1.3436329,2.2164953,-1.932635,3,evans
7.335845,0.17185152,5.6112914,1,oppolzer
3.0554676,0.43961337,-1.890493,0,evans
-2.8390155,1.0856519,1.0664953,2,evans
-1.2888515,-3.3477685,-2.437378,2,evans
1.4411099,0.15423933,3.6368644,0,evans
1.1317185,1.9515814,0.87862337,2,evans
0.49695298,-4.355776,4.7701817,0,oppolzer
0.14532371,-0.01151522,0.12900859,3,crimmins_thione
6.61036,2.9591625,-1.455754,1,evans
5.0883203,1.709463,-1.5352498,1,evans
1.9631201,4.4762435,-1.9638202,1,evans
-2.5246606,-0.7414871,-1.3086,1,evans
-2.558093,-4.3427267,-6.9129887,0,evans
-3.1817787,-3.6933439,-7.2537956,0,evans
-5.501971,-4.1288443,-8.653171,0,other_auxiliary
-5.5029593,-4.071753,-8.694444,0,other_auxiliary
-5.491692,-3.6429257,-9.076963,0,other_auxiliary
-5.519978,-4.1831713,-8.627392,0,other_auxiliary
-5.491131,-3.7440033,-8.985078,0,other_auxiliary
-1.2294899,-3.4023132,-6.429045,1,evans
-5.5149584,-4.012954,-8.775677,0,other_auxiliary
-5.5149584,-4.012954,-8.775677,1,other_auxiliary
-5.4232483,-3.954957,-8.734418,1,other_auxiliary
-5.3690286,-3.8986974,-8.7206745,1,other_auxiliary
-5.684723,-4.115943,-8.729632,1,other_auxiliary
-5.423662,-3.9385815,-8.720134,1,other_auxiliary
-5.473739,-3.9443111,-8.701536,1,other_auxiliary
-5.348113,-3.8958478,-8.694194,2,other_auxiliary
-5.501355,-3.9186797,-8.450075,3,other_auxiliary
-5.424732,-3.848082,-8.498373,3,other_auxiliary
-5.7273574,-4.076097,-8.48873,2,other_auxiliary
-4.341972,-3.3359826,-8.144996,3,other_auxiliary
-5.480685,-3.9383001,-8.424457,3,other_auxiliary
2.1366982,-0.41951674,0.57029325,0,evans
3.033117,-1.1639855,-1.9746095,0,evans
-6.4333687,2.672903,3.1001248,3,crimmins_oxathione
-5.8875957,3.5048857,3.0801032,3,crimmins_oxathione
-2.0830946,2.2754843,0.19329254,3,evans
0.32788664,-3.5947082,1.0220454,3,evans
5.5997915,2.1312625,-1.6662774,1,evans
4.5269766,-0.43899888,-2.1632211,1,evans
4.685557,1.1316203,-1.8926592,1,evans
5.0421844,1.5286052,-1.3959697,1,evans
-0.32103497,0.4870109,0.53051263,2,evans
5.471752,2.2242815,-1.6877522,0,evans
-4.825483,-5.3879433,-0.24046804,3,evans
-2.7405481,-6.990498,2.0174425,2,evans
-0.1644405,0.41583672,0.79447275,1,evans
-2.7966008,-0.23525892,5.9315963,2,crimmins_oxathione
-3.055615,-0.79302746,-1.3322815,1,evans
-3.12959,-2.174896,-3.6150932,3,evans
0.5111413,-5.634947,-2.2261126,3,other_auxiliary
3.996801,-1.2196376,0.005701374,2,evans
-1.5768425,1.9426944,-0.88973624,0,evans
1.0826012,-1.7900637,-1.1580197,3,other_auxiliary
-2.1761155,-0.9354487,1.0053481,1,evans
4.376026,1.0274758,-1.8809122,1,evans
1.127263,3.4944127,-1.9551275,2,evans
-4.6095867,5.244538,3.0013149,3,crimmins_thione
5.440578,1.6217048,-1.7542075,0,evans
5.440578,1.6217048,-1.7542075,0,evans
8.987478,3.8428733,-1.0052639,0,evans
8.987478,3.8428733,-1.0052639,0,evans
-3.1765733,6.388831,3.6950145,2,crimmins_thione
2.2491922,2.522403,1.8806303,2,crimmins_thione
1.7628795,-4.7986026,-2.6237059,0,other_auxiliary
-0.40631354,1.8208326,-1.5186415,1,evans
0.32801935,2.2024176,-1.5346867,1,evans
-5.0606675,4.7441635,3.2266958,3,crimmins_oxathione
0.11633814,-1.8294001,7.166762,0,oppolzer
0.24337342,-1.6570865,7.1768503,0,oppolzer
-0.44366536,0.8887967,1.5491678,2,crimmins_thione
-0.1594184,4.232957,3.031202,2,crimmins_thione
-0.5628512,4.513526,3.5569692,2,crimmins_thione
4.6274443,1.5929374,-1.6709393,1,evans
1.4282554,-1.8055233,-0.13851148,2,evans
-0.31052807,2.4894018,-0.6059345,2,evans
-2.8156052,6.2337184,3.2596655,0,crimmins_thione
-0.214514,-0.163191,3.0117218,0,evans
2.0795445,-0.41050854,-1.2416824,0,evans
-2.4471438,6.507488,3.5598063,1,crimmins_thione
-5.5149584,-4.012954,-8.775677,1,other_auxiliary
-5.5149584,-4.012954,-8.775677,1,other_auxiliary
-5.5149584,-4.012954,-8.775677,0,other_auxiliary
2.9482145,0.17332338,-0.0067112115,0,evans
2.2109349,-1.3245353,-1.2345179,2,evans
2.7231836,-0.8041954,-1.2531389,2,evans
-1.0136046,-3.7246037,8.7486315,2,evans
-1.0785427,-3.7419734,8.673995,2,evans
1.4146363,1.589617,-2.6962292,2,evans
0.5553445,1.4086564,-2.634597,3,evans
-0.0528223,-3.255481,-1.2425978,0,other_auxiliary
2.8385046,0.70423836,0.052941695,0,evans
-1.4353838,-8.84936,5.366481,1,oppolzer
-0.8373691,-1.6097043,3.4944453,0,evans
-1.9939806,6.309101,3.923485,1,crimmins_oxathione
-0.53365546,2.5555813,2.698601,1,crimmins_oxathione
-0.49022177,3.348204,2.694589,1,crimmins_oxathione
-4.7985535,3.965372,2.8994744,2,crimmins_oxathione
0.33276248,2.362343,3.5358186,1,crimmins_oxathione
-3.7501655,-7.5755777,4.4151654,2,evans
0.35714975,3.0098596,-2.2338564,3,evans
-0.5790502,0.89466125,-1.8911555,3,evans
-3.1860466,-4.543825,-2.1032786,1,oppolzer
7.7812815,3.0505586,1.0425649,1,evans
-1.9470398,-2.04535,3.8325217,0,evans
1.1711221,-2.5514195,8.385594,2,other_auxiliary
1.2932252,1.686838,1.7371811,2,crimmins_thione
-6.379886,4.2957697,2.9185724,1,crimmins_thione
-6.222527,4.647635,2.913652,1,crimmins_thione
-2.882809,6.6360955,3.5618727,1,crimmins_thione
1.8317366,-0.98811865,9.038817,2,evans
2.2559679,2.4645503,1.5810264,0,crimmins_thione
1.700308,2.5602708,1.5661896,0,crimmins_thione
4.313829,1.1039585,-1.6240472,1,evans
-2.0122635,1.5520215,-2.0426228,1,evans
-0.50361305,4.1656313,3.846545,2,crimmins_thione
-0.7565537,4.083138,3.924263,2,crimmins_thione
2.3028076,-2.6379309,2.7613204,3,evans
3.0711215,0.4045237,0.87316257,1,evans
3.1252131,-0.10288336,1.9124851,1,evans
5.76439,1.605961,-1.1500028,0,evans
-0.3659881,-3.187709,5.407442,0,oppolzer
1.7927859,-1.3782058,0.34619004,0,evans
-0.23127253,0.5315576,1.8930826,0,evans
2.1658177,3.6371448,-0.43110904,2,evans
2.2644672,-0.12960039,0.19897012,0,evans
2.448135,-0.17753023,-0.05150002,0,evans
2.6064823,0.06430224,0.2287528,0,evans
2.7920542,-0.42837897,-1.6386349,0,evans
2.1606712,-0.88981515,-1.641131,0,evans
3.9320514,0.21217048,-1.0731635,0,evans
4.0727515,-0.05966846,0.6236852,1,evans
0.14293367,2.9931905,-2.1848729,3,evans
1.6964548,1.8849761,-2.6713948,2,evans
1.7849724,3.8833458,-1.9303801,2,evans
1.8143256,3.8906024,-1.8939989,2,evans
1.9127249,3.9678776,-1.7792567,2,evans
1.8802558,3.9591928,-1.8165748,2,evans
-1.532129,1.8994079,-2.2234676,2,evans
0.002457031,2.8132308,-2.4682465,2,evans
4.2721047,-2.1344225,0.49578315,3,evans
6.5606565,2.1024976,0.71258295,1,evans
2.0685256,-3.6157491,4.4826083,0,oppolzer
0.085835405,1.3488038,-2.79137,3,evans
6.7618732,2.6604776,-1.7760141,0,evans
-0.12297926,2.8158174,-1.8725713,2,evans
-0.122459985,2.8160555,-1.8724152,2,evans
-1.0925013,0.86134964,-1.3015386,3,evans
2.3919966,-0.90521955,-1.1333635,0,evans
-2.116993,-0.66424745,-2.8291185,1,evans
-1.1036352,2.055151,-2.5064726,3,evans
2.682989,0.035779342,-2.4030526,0,evans
1.669631,-2.68362,-2.7256985,2,evans
-0.97415364,0.9513583,-1.2922533,3,evans
2.510344,-0.8152108,-1.1240782,0,evans
1.2937343,3.6637425,-2.0676594,3,evans
-3.1313806,5.2555575,3.1417015,2,crimmins_oxathione
0.8470326,0.8382975,-1.9728512,2,evans
-0.27286822,-0.6683595,2.271921,2,evans
6.0776234,2.4360552,-1.9223536,0,evans
-0.3864641,-1.3505342,0.27441624,2,evans
2.316465,-2.2583213,0.6028281,1,evans
4.619404,-1.832213,2.9733236,2,oppolzer
2.3283827,2.837763,1.7148033,0,crimmins_thione
2.3084512,1.176969,0.5008172,1,crimmins_thione
3.7016618,1.6673557,0.730581,2,crimmins_thione
4.1090217,3.7663352,2.5627398,1,crimmins_thione
5.091876,4.346141,2.798876,1,crimmins_thione
3.9259052,-1.4305108,-2.172756,3,evans
-0.8303048,0.44477862,1.5115365,2,crimmins_thione
1.8664237,0.35478845,0.033133574,1,evans
-1.7381192,2.4002557,-0.5726384,2,evans
-4.2221713,-0.7335553,-2.0056207,1,evans
-1.9783772,5.688524,3.8670049,2,crimmins_oxathione
-1.7985059,-1.0198493,1.7850647,0,evans
-1.592167,-0.84672356,1.8135167,0,evans
-2.0985343,-1.2102805,2.0925877,1,evans
-1.9085577,-1.0828463,1.8304734,0,evans
-1.3802456,-0.7087118,1.8245147,0,evans
-2.7599022,-0.62911284,3.620552,1,evans
-3.1171966,-2.2030778,-3.7087784,3,evans
-5.6824117,4.486365,3.8914397,0,crimmins_thione
4.8680596,1.3164511,-1.903882,1,evans
5.113866,1.5966214,-1.7598159,1,evans
1.3428254,-0.33400297,4.602207,0,evans
4.3321548,1.0848148,-1.8593326,1,evans
-3.6448548,5.516699,3.116801,0,crimmins_thione
0.27635473,2.3719635,-2.4046931,2,evans
-0.26983413,-1.2311201,3.5160778,1,evans
-2.016858,-2.7613459,-1.3525993,0,evans
-0.72107625,-1.4158942,6.5246887,0,oppolzer
2.669961,-5.167976,3.455902,0,oppolzer
1.7208896,4.1319184,-1.660502,2,evans
-0.43608382,4.1440024,0.56604594,2,evans
1.0752352,5.3134093,0.68733466,2,evans
1.2407508,5.3285713,0.69418055,2,evans
-0.45765194,4.1398077,0.59082866,2,evans
-0.2382905,-1.3255352,4.9896183,0,evans
4.8987527,1.4395257,-1.622509,1,evans
2.6363966,0.031129435,-2.1607985,1,evans
-1.1502274,2.050501,-2.2642186,2,evans
-0.03816928,1.0387658,1.1672843,0,crimmins_thione
-3.892891,4.1318097,3.099169,2,crimmins_thione
-5.9978485,4.12794,2.5828917,3,crimmins_thione
-5.6370687,4.3878827,2.5621605,3,crimmins_thione
-5.278733,4.6294284,2.6160288,3,crimmins_thione
-5.518775,4.482932,2.5659268,3,crimmins_thione
-6.0273128,4.1320662,2.5228806,3,crimmins_thione
-5.6875596,4.3985305,2.5950415,3,crimmins_thione
-5.023659,4.848373,2.5916488,3,crimmins_thione
-5.8188386,4.2226973,2.4776385,3,crimmins_thione
-6.0553303,4.0767455,2.5227103,3,crimmins_thione
-4.5557914,5.00686,3.151586,2,crimmins_thione
-4.394293,5.113673,3.135311,2,crimmins_thione
-5.7724996,4.277967,2.625029,3,crimmins_thione
-5.0915728,4.7311735,2.7090712,3,crimmins_thione
-5.9544053,4.1867046,2.5460012,3,crimmins_thione
-6.040231,4.113121,2.5363917,3,crimmins_thione
-5.7287793,4.329885,2.5208998,3,crimmins_thione
-5.374796,4.5869975,2.6112995,3,crimmins_thione
4.9087796,1.5463024,-1.7671148,3,evans
-0.4603782,-1.5757624,1.9750781,2,crimmins_oxathione
-3.5919535,5.564802,3.6652875,2,crimmins_oxathione
-2.1166224,6.2041287,3.9309008,0,crimmins_oxathione
0.75742936,1.0835681,-3.7076998,1,evans
5.265382,1.5886903,-1.3914595,1,evans
4.1603904,1.3413323,-1.7076094,3,evans
6.832621,2.49739,1.2253001,1,evans
-2.75246,-2.1246288,-0.56404716,1,evans
3.3496401,-2.5980513,-1.2015679,0,evans
0.15969598,0.99953413,-2.6532645,3,evans
1.8116465,4.033878,-1.8831567,3,evans
-2.4213967,1.3005966,2.6609988,2,crimmins_thione
5.9018574,1.88103,-1.4121423,1,evans
1.7404084,-0.34893203,-0.09695292,1,evans
1.6637515,-0.2563959,-0.221708,1,evans
5.480109,1.5871683,0.7117705,0,evans
-1.7898186,-3.5735795,2.7023773,0,evans
-1.647471,-3.5093222,2.7780664,0,evans
-1.6823454,-3.4780488,2.7119951,0,evans
6.171998,2.2978132,-1.5871105,1,evans
6.179896,0.5344021,-2.1891234,1,evans
0.14910531,-5.802319,-2.2717035,3,other_auxiliary
-0.72799575,0.06101668,0.6482129,1,crimmins_oxathione
-0.32819676,2.6157002,1.3718306,0,evans
1.1255698,3.469385,-1.6957622,3,evans
2.452616,2.5996294,1.6842517,2,crimmins_thione
-7.7025166,1.8784622,2.3527687,2,crimmins_thione
0.62525237,-0.5556688,3.5864775,0,evans
0.36911377,-0.7160948,3.5387375,0,evans
-1.7643583,-0.7086967,3.146996,0,crimmins_thione
-4.469454,1.9652799,2.0028958,2,crimmins_thione
-1.9922793,-1.3605177,-1.0146214,2,evans
-3.397899,2.2757165,-0.21418251,3,evans
1.4106791,-1.1617033,4.346147,1,evans
2.5009792,-0.044573486,0.21886703,0,evans
0.07365329,1.2978443,-2.7161539,3,evans
6.207969,2.469761,0.62986034,1,evans
5.6306,1.9115475,-1.3951576,1,evans
3.1817286,-3.8044538,4.529419,1,oppolzer
-0.5883254,-1.3694673,3.9185965,2,evans
